id,label,Var3
3121,beta,beta
677,beta,beta
1450,beta,beta
2199,beta,beta
2935,beta,beta
7068,beta,beta
2895,beta,beta
2459,beta,beta
4199,beta,beta
6528,beta,beta
3316,beta,beta
2538,beta,beta
3598,beta,beta
7090,beta,beta
6312,beta,beta
655,beta,beta
1008,beta,beta
5234,beta,beta
6873,beta,beta
1640,beta,beta
3939,beta,beta
8274,beta,beta
299,beta,beta
1760,beta,beta
1688,beta,beta
1778,beta,beta
4899,ductal,beta
5761,beta,beta
164,beta,beta
4939,beta,beta
668,beta,beta
714,beta,beta
921,beta,beta
5152,beta,beta
8235,beta,beta
8024,beta,beta
1339,beta,beta
1595,beta,beta
1465,beta,beta
4120,beta,beta
8130,beta,beta
8317,beta,beta
8219,beta,beta
4909,beta,beta
2222,beta,beta
2750,beta,beta
2319,beta,beta
6665,beta,beta
6007,beta,beta
783,beta,beta
68,beta,beta
3974,beta,beta
4472,beta,beta
5658,beta,beta
6621,beta,beta
6012,beta,beta
4389,beta,beta
6149,beta,beta
5519,beta,beta
8206,beta,beta
2817,beta,beta
393,beta,beta
953,beta,beta
5643,beta,beta
824,beta,beta
1761,beta,beta
363,beta,beta
3509,beta,beta
2585,beta,beta
3017,beta,beta
2228,beta,beta
729,beta,beta
8025,beta,beta
247,beta,beta
249,beta,beta
304,beta,beta
1010,beta,beta
296,beta,beta
1504,beta,beta
1500,beta,beta
1637,beta,beta
88,beta,beta
2583,beta,beta
194,beta,beta
814,beta,beta
7622,beta,beta
1683,beta,beta
715,beta,beta
7421,beta,beta
8065,beta,beta
7312,beta,beta
329,beta,beta
639,beta,beta
597,beta,beta
155,beta,beta
4209,beta,beta
7962,beta,beta
7556,beta,beta
751,beta,beta
234,beta,beta
804,beta,beta
76,beta,beta
2411,beta,beta
1751,beta,beta
810,beta,beta
6226,beta,beta
6849,beta,beta
6868,beta,beta
2509,beta,beta
5849,beta,beta
5066,beta,beta
125,beta,beta
59,beta,beta
224,beta,beta
1057,beta,beta
4443,beta,beta
5540,beta,beta
112,beta,beta
628,beta,beta
89,beta,beta
8165,beta,beta
7934,beta,beta
7980,beta,beta
4946,beta,beta
1709,beta,beta
739,beta,beta
8048,beta,beta
5642,beta,beta
1674,beta,beta
7960,beta,beta
7487,beta,beta
2561,beta,beta
5070,beta,beta
300,beta,beta
5602,beta,beta
6998,beta,beta
7781,beta,beta
8480,beta,beta
7527,beta,beta
2562,beta,beta
3416,beta,beta
2569,beta,beta
3483,beta,beta
3342,beta,beta
7440,beta,beta
7579,beta,beta
7390,beta,beta
7378,beta,beta
7430,beta,beta
3910,beta,beta
3965,beta,beta
4194,beta,beta
5317,beta,beta
5292,beta,beta
4768,beta,beta
4008,beta,beta
7047,beta,beta
4462,beta,beta
7689,beta,beta
2643,beta,beta
7225,beta,beta
8555,beta,beta
8326,beta,beta
8229,beta,beta
8324,beta,beta
7439,beta,beta
7935,beta,beta
8050,beta,beta
23,ductal,beta
757,beta,beta
7566,beta,beta
4756,beta,beta
764,beta,beta
1664,beta,beta
858,beta,beta
5543,ductal,beta
3836,beta,beta
621,beta,beta
5960,beta,beta
6797,beta,beta
4135,beta,beta
4843,beta,beta
4821,beta,beta
4904,beta,beta
6536,beta,beta
4155,beta,beta
5804,beta,beta
6747,beta,beta
6139,beta,beta
5623,beta,beta
6294,beta,beta
7121,beta,beta
5366,beta,beta
6305,beta,beta
5388,beta,beta
4466,beta,beta
4478,beta,beta
378,beta,beta
7046,beta,beta
5378,beta,beta
7180,beta,beta
7038,beta,beta
4495,beta,beta
7012,beta,beta
4465,beta,beta
3291,beta,beta
5337,beta,beta
4425,beta,beta
5331,beta,beta
6983,beta,beta
2420,beta,beta
8263,beta,beta
8299,beta,beta
7789,beta,beta
4124,beta,beta
340,beta,beta
895,beta,beta
7797,beta,beta
8506,beta,beta
8556,beta,beta
7011,beta,beta
5836,beta,beta
7181,beta,beta
2303,beta,beta
3462,beta,beta
3844,beta,beta
4976,beta,beta
6016,beta,beta
5334,delta,beta
6819,beta,beta
990,beta,beta
979,beta,beta
1035,beta,beta
4082,beta,beta
1596,beta,beta
6952,beta,beta
5389,beta,beta
5362,beta,beta
5245,beta,beta
5230,beta,beta
3547,beta,beta
8173,beta,beta
2692,beta,beta
7697,beta,beta
3580,beta,beta
6303,beta,beta
1783,beta,beta
5868,beta,beta
336,beta,beta
6965,beta,beta
4986,beta,beta
1372,beta,beta
106,beta,beta
1655,beta,beta
5223,beta,beta
4970,beta,beta
4436,beta,beta
292,beta,beta
7507,beta,beta
7481,beta,beta
8054,beta,beta
7493,beta,beta
8308,beta,beta
4374,beta,beta
7009,beta,beta
7663,beta,beta
7484,beta,beta
7344,beta,beta
8146,beta,beta
189,beta,beta
65,ductal,beta
5392,beta,beta
4118,beta,beta
1015,beta,beta
2917,beta,beta
7234,beta,beta
5348,beta,beta
4997,beta,beta
497,beta,beta
4497,beta,beta
5845,beta,beta
4511,beta,beta
6892,beta,beta
6918,beta,beta
6632,beta,beta
7177,beta,beta
2373,beta,beta
6875,beta,beta
4004,beta,beta
776,beta,beta
286,beta,beta
1002,beta,beta
772,beta,beta
333,beta,beta
3611,beta,beta
6067,beta,beta
7770,beta,beta
2219,beta,beta
2619,beta,beta
1546,beta,beta
4357,beta,beta
6927,beta,beta
7812,beta,beta
7733,beta,beta
7755,beta,beta
7902,beta,beta
7618,beta,beta
7565,beta,beta
6209,beta,beta
6766,beta,beta
3850,beta,beta
3232,beta,beta
344,beta,beta
6093,beta,beta
6265,beta,beta
4413,beta,beta
4375,beta,beta
5967,beta,beta
4009,beta,beta
7717,beta,beta
1373,beta,beta
1303,activated_stellate,beta
7468,beta,beta
8153,beta,beta
7538,beta,beta
1753,beta,beta
787,beta,beta
96,beta,beta
1370,beta,beta
63,beta,beta
747,beta,beta
141,beta,beta
1323,beta,beta
7984,beta,beta
7510,beta,beta
3344,beta,beta
5206,beta,beta
6944,beta,beta
3948,beta,beta
1747,beta,beta
758,beta,beta
8469,beta,beta
2453,beta,beta
2971,beta,beta
307,beta,beta
983,beta,beta
2255,beta,beta
3387,beta,beta
2424,beta,beta
3403,beta,beta
2688,beta,beta
2715,beta,beta
3353,beta,beta
8259,beta,beta
2699,beta,beta
8225,beta,beta
2726,beta,beta
5131,beta,beta
8174,beta,beta
2191,beta,beta
7998,ductal,beta
7325,beta,beta
7429,beta,beta
7933,beta,beta
3202,beta,beta
2839,beta,beta
8082,beta,beta
7392,beta,beta
7327,beta,beta
7391,beta,beta
7678,beta,beta
7600,beta,beta
8112,beta,beta
8081,beta,beta
7549,beta,beta
7965,beta,beta
2367,beta,beta
8135,beta,beta
7683,beta,beta
8241,beta,beta
8270,beta,beta
8314,beta,beta
8322,beta,beta
8379,beta,beta
7441,beta,beta
8226,beta,beta
8070,beta,beta
8386,beta,beta
1584,beta,beta
4817,beta,beta
2758,beta,beta
5828,beta,beta
5023,beta,beta
5635,beta,beta
8236,beta,beta
7513,beta,beta
5081,beta,beta
6696,beta,beta
4085,beta,beta
5855,beta,beta
1767,beta,beta
7165,beta,beta
6120,beta,beta
6302,beta,beta
5291,beta,beta
2735,beta,beta
8437,beta,beta
6024,beta,beta
2425,beta,beta
3217,beta,beta
2823,beta,beta
1643,beta,beta
3004,beta,beta
8260,beta,beta
8500,beta,beta
7463,beta,beta
8371,beta,beta
4513,beta,beta
1610,beta,beta
4189,beta,beta
465,beta,beta
434,beta,beta
1899,beta,beta
6151,beta,beta
7102,beta,beta
4507,beta,beta
4449,beta,beta
6278,beta,beta
4916,beta,beta
3005,beta,beta
882,beta,beta
733,beta,beta
1716,endothelial,beta
1084,beta,beta
6680,beta,beta
8248,beta,beta
7265,beta,beta
6038,beta,beta
8430,beta,beta
4301,beta,beta
4364,alpha,beta
6975,beta,beta
8525,beta,beta
6342,beta,beta
4084,beta,beta
7788,beta,beta
8461,beta,beta
1102,beta,beta
6207,endothelial,beta
5773,beta,beta
7684,beta,beta
8358,beta,beta
2421,beta,beta
2746,beta,beta
1839,beta,beta
3559,beta,beta
5920,beta,beta
8168,beta,beta
7056,beta,beta
6817,beta,beta
3977,beta,beta
4287,beta,beta
7076,beta,beta
6753,beta,beta
7157,beta,beta
1699,beta,beta
6708,beta,beta
4016,beta,beta
6910,beta,beta
4530,beta,beta
5937,beta,beta
4526,beta,beta
4498,beta,beta
4041,beta,beta
7676,beta,beta
8323,beta,beta
4282,beta,beta
6244,beta,beta
4402,beta,beta
7155,beta,beta
5097,beta,beta
6219,beta,beta
6339,beta,beta
5421,beta,beta
6086,beta,beta
6116,beta,beta
6287,beta,beta
6160,beta,beta
769,beta,beta
6311,beta,beta
5408,beta,beta
7167,beta,beta
4534,beta,beta
7194,beta,beta
888,beta,beta
439,beta,beta
391,beta,beta
3311,beta,beta
1570,beta,beta
2143,beta,beta
5289,beta,beta
6560,beta,beta
1565,beta,beta
5922,beta,beta
5293,beta,beta
4419,beta,beta
376,endothelial,beta
6285,beta,beta
6338,beta,beta
6248,beta,beta
4529,beta,beta
5715,beta,beta
4548,beta,beta
7128,beta,beta
4208,beta,beta
6130,beta,beta
2291,beta,beta
6343,beta,beta
551,beta,beta
5355,beta,beta
60,beta,beta
4345,beta,beta
7648,beta,beta
8202,beta,beta
2262,beta,beta
8156,beta,beta
425,beta,beta
3984,beta,beta
4418,beta,beta
4464,beta,beta
4482,beta,beta
7641,beta,beta
2613,beta,beta
7324,beta,beta
8060,beta,beta
7669,beta,beta
755,beta,beta
743,beta,beta
7067,beta,beta
4456,beta,beta
3352,beta,beta
2888,beta,beta
7554,beta,beta
318,beta,beta
645,beta,beta
5276,beta,beta
5847,beta,beta
7459,beta,beta
625,beta,beta
7914,ductal,beta
7490,beta,beta
7698,beta,beta
3527,beta,beta
662,beta,beta
3281,beta,beta
3533,beta,beta
7329,beta,beta
1519,beta,beta
4702,beta,beta
5988,beta,beta
2992,beta,beta
1157,beta,beta
3380,beta,beta
2955,beta,beta
328,beta,beta
3577,beta,beta
3571,beta,beta
347,beta,beta
1601,beta,beta
1714,beta,beta
863,beta,beta
2196,beta,beta
1618,beta,beta
1542,beta,beta
93,beta,beta
7890,ductal,beta
8003,beta,beta
1572,beta,beta
1735,beta,beta
7893,beta,beta
1337,beta,beta
1591,beta,beta
6971,beta,beta
7558,beta,beta
716,ductal,beta
809,endothelial,beta
1580,beta,beta
685,beta,beta
169,beta,beta
3185,beta,beta
1573,beta,beta
1022,beta,beta
320,beta,beta
2637,beta,beta
904,beta,beta
4715,beta,beta
5307,beta,beta
282,beta,beta
1522,beta,beta
950,beta,beta
849,beta,beta
276,beta,beta
1597,beta,beta
828,beta,beta
3396,beta,beta
1809,beta,beta
851,beta,beta
314,beta,beta
748,beta,beta
6848,beta,beta
4271,beta,beta
959,beta,beta
854,beta,beta
469,beta,beta
400,beta,beta
1774,beta,beta
6843,beta,beta
842,beta,beta
8487,beta,beta
1897,beta,beta
389,beta,beta
1119,beta,beta
4864,beta,beta
8180,beta,beta
901,beta,beta
1740,beta,beta
3206,beta,beta
913,beta,beta
1677,beta,beta
2782,beta,beta
3366,beta,beta
2866,beta,beta
295,beta,beta
5387,beta,beta
1076,beta,beta
8315,beta,beta
6840,beta,beta
2558,beta,beta
1547,beta,beta
949,beta,beta
2682,beta,beta
1575,beta,beta
213,beta,beta
3869,beta,beta
885,beta,beta
974,beta,beta
868,beta,beta
220,beta,beta
1289,beta,beta
1318,beta,beta
7443,beta,beta
7292,beta,beta
8008,beta,beta
5769,beta,beta
823,beta,beta
731,beta,beta
765,beta,beta
8119,beta,beta
7488,beta,beta
7540,beta,beta
7454,beta,beta
2821,beta,beta
311,beta,beta
1669,beta,beta
2670,beta,beta
652,beta,beta
2048,beta,beta
1530,beta,beta
193,beta,beta
890,beta,beta
3293,beta,beta
1776,beta,beta
1458,beta,beta
190,beta,beta
356,beta,beta
7301,macrophage,beta
8093,beta,beta
2749,beta,beta
1840,beta,beta
92,beta,beta
7805,beta,beta
1756,beta,beta
312,beta,beta
4996,beta,beta
1585,beta,beta
1848,beta,beta
6694,activated_stellate,beta
2604,beta,beta
8188,beta,beta
2862,beta,beta
3562,beta,beta
368,beta,beta
7710,beta,beta
7831,beta,beta
6357,beta,beta
4267,beta,beta
1053,beta,beta
3015,beta,beta
2963,beta,beta
533,beta,beta
1785,beta,beta
483,beta,beta
6899,beta,beta
1018,beta,beta
5132,beta,beta
6937,beta,beta
8191,beta,beta
6658,beta,beta
2327,beta,beta
2609,beta,beta
3042,beta,beta
4528,beta,beta
6349,beta,beta
6359,beta,beta
6345,beta,beta
7252,beta,beta
5420,beta,beta
4165,beta,beta
4992,beta,beta
4483,beta,beta
2979,beta,beta
1091,beta,beta
424,beta,beta
1077,beta,beta
8473,beta,beta
158,beta,beta
174,beta,beta
7573,beta,beta
8123,beta,beta
6962,beta,beta
7752,beta,beta
6666,beta,beta
568,beta,beta
1014,beta,beta
392,beta,beta
1362,beta,beta
777,beta,beta
1560,beta,beta
1804,beta,beta
1902,beta,beta
7131,beta,beta
4547,beta,beta
7263,beta,beta
4539,beta,beta
6344,beta,beta
8418,beta,beta
8242,beta,beta
8305,beta,beta
7763,beta,beta
8238,beta,beta
8010,beta,beta
7795,beta,beta
2210,beta,beta
3237,beta,beta
3397,beta,beta
2855,beta,beta
7379,beta,beta
8245,beta,beta
4515,beta,beta
1109,beta,beta
8403,beta,beta
2816,beta,beta
522,beta,beta
7803,beta,beta
5326,beta,beta
6174,beta,beta
7546,beta,beta
1826,beta,beta
7229,beta,beta
4334,beta,beta
8567,beta,beta
4542,beta,beta
1814,beta,beta
7212,beta,beta
2936,beta,beta
5417,beta,beta
6332,beta,beta
3617,beta,beta
474,beta,beta
3490,beta,beta
2590,beta,beta
6330,beta,beta
6984,beta,beta
3529,beta,beta
3607,beta,beta
7147,beta,beta
3501,beta,beta
6333,beta,beta
1863,beta,beta
726,beta,beta
6832,beta,beta
753,beta,beta
2694,beta,beta
1607,beta,beta
1682,beta,beta
8416,beta,beta
7778,beta,beta
916,beta,beta
4252,beta,beta
8359,beta,beta
7189,beta,beta
4523,beta,beta
387,beta,beta
528,beta,beta
405,beta,beta
8019,beta,beta
8187,beta,beta
7596,beta,beta
8136,beta,beta
2767,beta,beta
1048,beta,beta
1719,beta,beta
1762,beta,beta
8020,beta,beta
8096,beta,beta
7692,beta,beta
7722,beta,beta
2834,beta,beta
3591,beta,beta
6911,beta,beta
944,beta,beta
7227,beta,beta
964,beta,beta
8502,beta,beta
7675,beta,beta
7790,beta,beta
7625,beta,beta
8126,beta,beta
7695,beta,beta
7502,beta,beta
5374,beta,beta
5982,beta,beta
5235,beta,beta
6072,endothelial,beta
5309,beta,beta
8271,beta,beta
7136,delta,beta
7608,beta,beta
7606,beta,beta
7605,beta,beta
7967,beta,beta
7731,beta,beta
7804,beta,beta
6280,beta,beta
3620,beta,beta
6241,beta,beta
7662,beta,beta
8115,ductal,beta
7927,activated_stellate,beta
5733,ductal,beta
7154,beta,beta
4486,beta,beta
4057,beta,beta
5877,beta,beta
7989,beta,beta
7670,beta,beta
7766,beta,beta
8531,beta,beta
4332,beta,beta
7201,beta,beta
5349,beta,beta
4501,beta,beta
4544,beta,beta
7244,beta,beta
1173,beta,beta
1090,beta,beta
4193,beta,beta
1659,beta,beta
1728,beta,beta
8423,beta,beta
6122,beta,beta
5989,beta,beta
6286,beta,beta
7217,beta,beta
6347,beta,beta
7233,beta,beta
402,beta,beta
475,beta,beta
1074,beta,beta
501,beta,beta
1365,beta,beta
995,beta,beta
535,beta,beta
4517,beta,beta
6363,beta,beta
2061,beta,beta
5731,beta,beta
482,beta,beta
1845,beta,beta
5369,beta,beta
8535,beta,beta
7767,beta,beta
8297,beta,beta
2965,beta,beta
2961,beta,beta
2907,beta,beta
5422,beta,beta
3526,beta,beta
8419,beta,beta
691,beta,beta
1121,beta,beta
5329,activated_stellate,beta
512,beta,beta
2927,beta,beta
926,beta,beta
1354,beta,beta
529,beta,beta
1843,beta,beta
1021,beta,beta
893,beta,beta
491,beta,beta
4540,beta,beta
7817,beta,beta
3071,beta,beta
2954,beta,beta
7849,beta,beta
7559,beta,beta
1305,beta,beta
293,beta,beta
708,beta,beta
72,beta,beta
8266,beta,beta
6930,beta,beta
297,beta,beta
7307,beta,beta
8536,beta,beta
6310,beta,beta
8568,beta,beta
706,beta,beta
8450,beta,beta
1793,beta,beta
2450,beta,beta
1780,beta,beta
7190,beta,beta
8474,beta,beta
7787,beta,beta
7571,beta,beta
7727,beta,beta
7624,beta,beta
7476,beta,beta
8362,beta,beta
8341,beta,beta
8287,beta,beta
8361,beta,beta
7793,beta,beta
7742,beta,beta
8447,beta,beta
8338,beta,beta
3296,beta,beta
8486,beta,beta
7677,beta,beta
8091,beta,beta
7398,beta,beta
7632,beta,beta
3409,beta,beta
4220,beta,beta
6133,beta,beta
6213,beta,beta
6558,ductal,beta
8453,beta,beta
8178,beta,beta
7472,beta,beta
8125,beta,beta
7664,beta,beta
462,beta,beta
4452,beta,beta
1886,beta,beta
1849,beta,beta
4365,quiescent_stellate,beta
6304,beta,beta
6325,beta,beta
1125,beta,beta
7700,beta,beta
345,alpha,beta
5403,beta,beta
8425,beta,beta
1855,beta,beta
5335,acinar,beta
7782,beta,beta
7503,beta,beta
8331,beta,beta
7080,beta,beta
7096,beta,beta
8066,beta,beta
8402,beta,beta
3543,beta,beta
3415,beta,beta
1183,beta,beta
1926,beta,beta
468,beta,beta
1515,beta,beta
8100,beta,beta
912,beta,beta
8452,beta,beta
2485,beta,beta
2464,beta,beta
1844,beta,beta
3646,beta,beta
478,beta,beta
1869,beta,beta
3448,ductal,beta
1823,beta,beta
1842,beta,beta
2754,beta,beta
1830,beta,beta
1574,beta,beta
1106,beta,beta
8368,beta,beta
1777,beta,beta
1063,beta,beta
931,beta,beta
839,beta,beta
2170,beta,beta
258,beta,beta
8011,beta,beta
8023,beta,beta
7945,beta,beta
1723,beta,beta
438,beta,beta
1001,beta,beta
1806,beta,beta
3561,beta,beta
8340,beta,beta
487,beta,beta
1099,beta,beta
8325,beta,beta
7791,beta,beta
395,beta,beta
1866,beta,beta
1915,beta,beta
442,beta,beta
8169,beta,beta
3420,beta,beta
3330,beta,beta
2400,beta,beta
3131,beta,beta
3205,beta,beta
722,beta,beta
3331,beta,beta
7699,beta,beta
1689,beta,beta
8440,beta,beta
8018,beta,beta
997,beta,beta
1718,beta,beta
2751,beta,beta
1430,beta,beta
789,beta,beta
8407,beta,beta
1153,beta,beta
1748,beta,beta
290,beta,beta
303,beta,beta
441,beta,beta
2261,beta,beta
1012,beta,beta
1071,beta,beta
1742,beta,beta
3228,beta,beta
884,beta,beta
775,beta,beta
1509,beta,beta
7535,beta,beta
1045,beta,beta
2132,beta,beta
686,beta,beta
966,beta,beta
1805,beta,beta
2207,beta,beta
2241,beta,beta
1638,beta,beta
364,beta,beta
768,beta,beta
268,beta,beta
1652,beta,beta
1712,beta,beta
339,beta,beta
120,beta,beta
7646,beta,beta
657,beta,beta
1577,beta,beta
637,beta,beta
984,beta,beta
837,beta,beta
3472,beta,beta
2618,beta,beta
1047,beta,beta
1746,beta,beta
2582,beta,beta
937,beta,beta
7829,beta,beta
2451,beta,beta
7647,beta,beta
956,beta,beta
214,beta,beta
1104,beta,beta
1171,beta,beta
1860,beta,beta
1913,beta,beta
473,beta,beta
7819,beta,beta
451,beta,beta
409,beta,beta
446,beta,beta
1113,beta,beta
427,beta,beta
1816,beta,beta
1831,beta,beta
1080,beta,beta
1921,beta,beta
918,beta,beta
1174,beta,beta
3532,beta,beta
316,beta,beta
3003,beta,beta
3056,beta,beta
1420,endothelial,beta
1156,beta,beta
2493,beta,beta
8288,beta,beta
2477,beta,beta
1856,beta,beta
3082,beta,beta
7671,beta,beta
7748,beta,beta
1170,beta,beta
1126,beta,beta
1903,beta,beta
349,beta,beta
1132,beta,beta
1706,beta,beta
2467,beta,beta
3615,beta,beta
1916,beta,beta
2269,beta,beta
8114,ductal,beta
8224,beta,beta
6839,beta,beta
1900,beta,beta
2905,beta,beta
7944,ductal,beta
2545,beta,beta
2928,beta,beta
5298,beta,beta
7238,beta,beta
2233,beta,beta
5878,beta,beta
5936,beta,beta
1650,beta,beta
614,beta,beta
1904,beta,beta
1724,beta,beta
471,beta,beta
504,beta,beta
632,beta,beta
549,beta,beta
555,ductal,beta
8280,beta,beta
3864,beta,beta
3066,beta,beta
531,beta,beta
1165,beta,beta
3357,beta,beta
3555,beta,beta
4382,beta,beta
254,beta,beta
7853,beta,beta
3009,beta,beta
5261,beta,beta
4416,delta,beta
4531,beta,beta
5646,endothelial,beta
8542,beta,beta
2557,beta,beta
4484,endothelial,beta
2434,beta,beta
4324,ductal,beta
1725,beta,beta
857,beta,beta
1089,beta,beta
5410,beta,beta
1469,beta,beta
508,beta,beta
4889,beta,beta
1914,beta,beta
5107,ductal,beta
5423,beta,beta
1841,beta,beta
8318,beta,beta
8346,beta,beta
7809,beta,beta
8529,beta,beta
8498,beta,beta
8501,beta,beta
7780,beta,beta
8401,beta,beta
8444,beta,beta
2342,beta,beta
7756,beta,beta
8420,beta,beta
8439,beta,beta
3156,beta,beta
8465,beta,beta
7957,beta,beta
7570,beta,beta
5033,delta,beta
6223,beta,beta
1929,beta,beta
523,beta,beta
910,beta,beta
1017,beta,beta
924,beta,beta
8017,beta,beta
2403,beta,beta
8098,activated_stellate,beta
5816,beta,beta
8448,beta,beta
2667,alpha,beta
8233,beta,beta
3493,beta,beta
3510,beta,beta
6362,beta,beta
689,beta,beta
896,beta,beta
952,beta,beta
6250,alpha,beta
1717,beta,beta
7798,beta,beta
3618,beta,beta
353,beta,beta
1613,beta,beta
6277,beta,beta
6061,ductal,beta
5205,endothelial,beta
3604,beta,beta
1097,beta,beta
518,beta,beta
3040,beta,beta
8558,beta,beta
514,beta,beta
1693,beta,beta
8410,beta,beta
2412,beta,beta
2469,beta,beta
2931,beta,beta
1189,delta,beta
1912,beta,beta
6956,delta,beta
3090,beta,beta
5327,beta,beta
4550,beta,beta
4411,beta,beta
6336,beta,beta
2828,beta,beta
1114,beta,beta
7030,beta,beta
6351,beta,beta
7158,beta,beta
6360,beta,beta
5418,beta,beta
560,beta,beta
7256,beta,beta
6005,delta,beta
1885,beta,beta
981,beta,beta
1898,beta,beta
6367,beta,beta
5430,beta,beta
5411,beta,beta
4481,activated_stellate,beta
7112,beta,beta
460,beta,beta
4442,beta,beta
8370,beta,beta
5300,beta,beta
7843,beta,beta
8478,beta,beta
1177,beta,beta
7039,beta,beta
3080,beta,beta
3638,beta,beta
4184,beta,beta
7236,beta,beta
5425,beta,beta
7741,beta,beta
8373,beta,beta
7744,beta,beta
8255,beta,beta
8432,beta,beta
1739,beta,beta
4075,beta,beta
658,beta,beta
1167,beta,beta
3007,beta,beta
6037,beta,beta
2760,beta,beta
8355,beta,beta
8489,beta,beta
8285,beta,beta
8383,beta,beta
7242,beta,beta
4499,alpha,beta
6155,ductal,beta
8382,beta,beta
7436,beta,beta
8422,beta,beta
8328,beta,beta
8376,beta,beta
1182,beta,beta
7833,beta,beta
3656,beta,beta
3072,beta,beta
7823,beta,beta
7175,beta,beta
3087,beta,beta
4174,beta,beta
8552,beta,beta
8495,beta,beta
7801,beta,beta
4450,beta,beta
1128,beta,beta
7222,beta,beta
1704,beta,beta
3083,beta,beta
4538,beta,beta
6326,beta,beta
542,beta,beta
2452,beta,beta
480,beta,beta
8152,beta,beta
7987,quiescent_stellate,beta
8563,beta,beta
1086,beta,beta
8103,beta,beta
7587,beta,beta
5964,beta,beta
3084,beta,beta
7720,beta,beta
7183,beta,beta
8183,beta,acinar
5709,acinar,acinar
4052,acinar,acinar
5064,acinar,acinar
4289,acinar,acinar
5969,acinar,acinar
6495,acinar,acinar
5493,acinar,acinar
4738,acinar,acinar
4828,acinar,acinar
3777,acinar,acinar
1227,acinar,acinar
9,acinar,acinar
584,acinar,acinar
4581,acinar,acinar
5453,acinar,acinar
4614,acinar,acinar
4620,acinar,acinar
5488,acinar,acinar
4673,acinar,acinar
3816,acinar,acinar
3702,acinar,acinar
4634,acinar,acinar
6476,acinar,acinar
5691,acinar,acinar
5772,acinar,acinar
5562,acinar,acinar
6496,acinar,acinar
4264,acinar,acinar
4580,acinar,acinar
5546,acinar,acinar
3667,acinar,acinar
4565,acinar,acinar
4824,acinar,acinar
3757,acinar,acinar
3734,acinar,acinar
5474,acinar,acinar
3722,acinar,acinar
3758,acinar,acinar
5597,acinar,acinar
6667,acinar,acinar
6504,acinar,acinar
3746,acinar,acinar
3737,acinar,acinar
5565,acinar,acinar
6524,acinar,acinar
6477,acinar,acinar
5521,acinar,acinar
4954,acinar,acinar
6578,acinar,acinar
6422,acinar,acinar
5568,acinar,acinar
6549,acinar,acinar
5659,acinar,acinar
5596,acinar,acinar
5577,acinar,acinar
6515,acinar,acinar
53,acinar,acinar
3987,acinar,acinar
6469,acinar,acinar
5612,acinar,acinar
4698,acinar,acinar
6557,acinar,acinar
6542,acinar,acinar
6433,acinar,acinar
3851,acinar,acinar
3807,acinar,acinar
6448,acinar,acinar
6396,acinar,acinar
6403,acinar,acinar
4683,acinar,acinar
3748,acinar,acinar
3720,acinar,acinar
5525,acinar,acinar
4641,acinar,acinar
5511,acinar,acinar
3707,acinar,acinar
5533,acinar,acinar
5561,acinar,acinar
1228,acinar,acinar
4670,acinar,acinar
6386,acinar,acinar
4602,acinar,acinar
4629,acinar,acinar
5501,acinar,acinar
3743,acinar,acinar
6475,acinar,acinar
6453,acinar,acinar
4856,acinar,acinar
6554,acinar,acinar
6722,acinar,acinar
5481,acinar,acinar
5512,acinar,acinar
6565,acinar,acinar
5599,acinar,acinar
6513,acinar,acinar
4805,acinar,acinar
5674,acinar,acinar
5627,acinar,acinar
4594,acinar,acinar
5542,acinar,acinar
4280,acinar,acinar
6812,acinar,acinar
4841,acinar,acinar
4741,acinar,acinar
5607,acinar,acinar
5619,acinar,acinar
6564,acinar,acinar
5636,acinar,acinar
3865,acinar,acinar
1705,acinar,acinar
6709,acinar,acinar
6879,acinar,acinar
6046,acinar,acinar
3872,acinar,acinar
182,acinar,acinar
679,acinar,acinar
3778,acinar,acinar
6437,acinar,acinar
6494,acinar,acinar
6457,acinar,acinar
6408,acinar,acinar
6487,acinar,acinar
6490,acinar,acinar
3784,acinar,acinar
6500,acinar,acinar
6132,acinar,acinar
4666,acinar,acinar
3876,acinar,acinar
3708,acinar,acinar
3762,acinar,acinar
6441,acinar,acinar
4917,acinar,acinar
3861,acinar,acinar
6538,acinar,acinar
4010,acinar,acinar
1279,acinar,acinar
5500,acinar,acinar
4648,acinar,acinar
3756,acinar,acinar
5900,acinar,acinar
3858,acinar,acinar
3792,acinar,acinar
5555,acinar,acinar
5572,acinar,acinar
4849,acinar,acinar
5662,acinar,acinar
4693,acinar,acinar
7284,ductal,acinar
4659,acinar,acinar
3786,acinar,acinar
3781,acinar,acinar
6509,acinar,acinar
5492,acinar,acinar
4675,acinar,acinar
3766,acinar,acinar
4615,acinar,acinar
5585,acinar,acinar
3747,acinar,acinar
3733,acinar,acinar
3780,acinar,acinar
6498,acinar,acinar
6637,acinar,acinar
28,acinar,acinar
6388,acinar,acinar
5588,acinar,acinar
4776,acinar,acinar
66,acinar,acinar
4619,acinar,acinar
4637,acinar,acinar
4609,acinar,acinar
5638,acinar,acinar
4207,acinar,acinar
5695,acinar,acinar
4303,acinar,acinar
4219,acinar,acinar
972,acinar,acinar
6215,acinar,acinar
5729,acinar,acinar
5517,acinar,acinar
5609,acinar,acinar
4793,acinar,acinar
4627,acinar,acinar
6480,acinar,acinar
6725,acinar,acinar
5906,acinar,acinar
793,acinar,acinar
382,acinar,acinar
372,acinar,acinar
745,acinar,acinar
987,acinar,acinar
